X.OTU.ID	taxonomy
827be8c17522a73d316de3f778f474f0	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_euryarchaeote
01389b435b30ed69131b2902f726aa57	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
6acb30d6ff9f6526c6780414232c98ad	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Unclassified;s__Unclassified
f7d7862266836577fbef71c3cbabd913	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Paceibacterales;f__Paceibacteraceae;g__Candidatus_Paceibacter;s__uncultured_bacterium
74e0bf2a006bdea79d1e4cce7862f711	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_bacterium
764945242fff9c333d6d099b199bb551	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Oligosphaerales;f__Lenti-02;g__Incertae_Sedis;s__uncultured_organism
29d91162526c3523e703290e58614e06	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Halochromatium;s__Unclassified
a8524b3a997fc6435f1a6670b4f3baae	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__SCGC_AAA011-D5;s__Candidatus_Diapherotrites
861a0aef7b620ebb3eb48a9ce3fd4d9c	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
4ecb24402bfc6d05e07e649d6c529e95	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Unclassified;s__Unclassified
74c29560e204a5376683c6f8028091ba	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
b735ce50a1ad84a8aa81df178df1ea8f	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Unclassified;s__Unclassified
2d7f0549a8900c686c4226eae7930e43	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_bacterium
e77ba310bc8d71aa2418f792e394e31f	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Incertae_Sedis;s__Unclassified
ada8dad80e094f8cd2cfd72e4b62b828	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Unclassified;s__Unclassified
3ec48675392342884ed947634f622072	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_euryarchaeote
37d3c84b469f4f686216a2eb1352293b	d__Bacteria;p__PAUC34f;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
b0becaf21ec61990a7ec6ff80b8d58af	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Unclassified;s__Unclassified
818d548c7b6124306b699f6439f23aaf	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__CG1-02-42-13;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
685e0f851944163e1123771b1f8f3650	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Incertae_Sedis;s__uncultured_organism
4bf73bbe8280b43dc91ac7780660b253	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Halomicrobiaceae;g__Halomicroarcula;s__Unclassified
f95549676379df4f2343c12ceb6d6128	d__Bacteria;p__Elusimicrobiota;c__Rs-M47;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
686c9d5f3b321780396e75b8bd9ae99b	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__Myxococcaceae;g__P3OB-42;s__uncultured_organism
0c7b082c6f528f93b0df04ff4c76a370	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
0779fa0d365f060c10d5e76ee1bb4d18	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__SG8-4;g__Incertae_Sedis;s__Unclassified
c48c6874b360c8d01691d602f3182864	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinispirillaceae;g__Unclassified;s__Unclassified
148e95c33aee0c5cacfb92dcb3c10fd0	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__SCGC_AAA011-D5;s__Candidatus_Diapherotrites
8a2bef85bc4de25e5664d76b73ae9590	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
043886cbb0fb270c0fd6d1ecccc26524	d__Bacteria;p__Patescibacteria;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
9d8e4f24c2ea53022aec349a473098ee	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__Altiarchaeales;f__Altiarchaeaceae;g__Candidatus_Altiarchaeum;s__uncultured_archaeon
615dae213f2008432c12f6a02fbacf41	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;s__Unclassified
15b32fb948238ec22025313a28d7ee5a	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
72f8088f9b14dc18320f7482fa3ff6a7	d__Bacteria;p__SAR324_clade(Marine_group_B);c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Candidatus_Nitrosoarchaeum;s__uncultured_organism
3b91a2b428f056d0862ae4596879847f	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
d1a037f19cce94d8fef23c1a8756cc79	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Humidesulfovibrio;s__uncultured_organism
adab7f6e3dd5c1dbe2b262c85852ae88	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Nealsonbacteria;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
c322cc289f9d13d8ed821eef4202aba6	d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kerfeldbacteria;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
a77e3eac778847fd2b13253bec8e91fa	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Woesebacteria;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
641e620ec95ff49a6f51c249de588489	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;s__Unclassified
302d317516663e7e4872a1791230ef8b	d__Bacteria;p__Zixibacteria;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
fd849416f6cc9a7b31defaa24b14dbc3	d__Bacteria;p__Bacillota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
1915c737dc72af62c96f44ca5b65434a	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
c02e1f51e89e37bf7e5b1515c488ba16	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
215ef35dd5625044886ce29b07d13290	d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
3963b9f2128ca159875356adbf34ec4b	d__Archaea;p__Aenigmarchaeota;c__Deep_Sea_Euryarchaeotic_Group(DSEG);o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
f146f4c19440c8a52bef0592b06e8b83	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
bcb45d937e5d10fa5232ff2dbf57b3d3	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__SG8-4;g__Incertae_Sedis;s__uncultured_planctomycete
a6fc6ca87598919ba7a8dacee90d9c4a	d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__Aenigmarchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
18c6ac8d85d56de42b8b8540fef2d85c	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Candidatus_Haloredivivus;s__Candidatus_Haloredivivus
7baff3cb01dc47650b44e33b746da240	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
d14932f618b12834e8be4c2f11d9f091	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Halobaculum;s__Unclassified
8fe40b629849956db66bd53374ab9217	d__Bacteria;p__LCP-89;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__saltmarsh_clone
575136aefe4b96967db8ffea3b6b834d	d__Archaea;p__Aenigmarchaeota;c__Deep_Sea_Euryarchaeotic_Group(DSEG);o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
b8063fe800aed753dd82fff3ed9592da	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
e1ce89f13e29afee81a03c61d7659fe1	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__WCHB1-41;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
817268cd029b3838c39ad83dc1f268ba	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
c7d3701077fa9fed939056ee37c2752d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Unclassified;s__Unclassified
b1778acac8061d289e2f29ae8d12868a	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_Candidatus
727f9db44d47706d762591e26beea61e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__Candidatus_Allobeggiatoa;s__Candidatus_Allobeggiatoa
2822e23430a82208f0bc64bda897a052	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__SG8-4;g__Incertae_Sedis;s__Unclassified
78c420b26e371183d365ad694449fe8e	d__Archaea;p__Aenigmarchaeota;c__Aenigmarchaeia;o__Aenigmarchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
a14d6b128a9d2be30e85c97f7169e98a	d__Bacteria;p__Planctomycetota;c__Pla3_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
4a6a1acce2880399d581f4674939597d	d__Archaea;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
6ec93ebfb3bbb12331e1a89218f27fdc	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
b596ae2ac41281e07b59a882f5ea4bd8	d__Bacteria;p__Thermodesulfobacteriota;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
dccabb751ac26899addbd17862e3e5ac	d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halobacteroidaceae;g__Unclassified;s__Unclassified
0b2c0bd8d710e84804b1ddd27af770e8	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
b8a7afc88b64c2704e8fc04ab944ea34	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_euryarchaeote
05745f4c917881a6cf858a7d3d19bef2	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
2a82fc053d342c0da01790d3648cfe06	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__SCGC_AAA011-D5;s__uncultured_euryarchaeote
966c638ac597c0f313e190f774dfd071	d__Bacteria;p__Cyanobacteriota;c__Vampirivibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Incertae_Sedis;s__uncultured_bacterium
e9af9300f5f41c6027cd670ebfe7aed5	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__L21-RPul-D3;g__Incertae_Sedis;s__Sedimentisphaera_cyanobacteriorum
1c2037d0206d3a2302f887c4a4b78d15	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
6673c634e856996cef63d82ac215b665	d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
caf169ca54dd58602f1b7f27b6a6bf93	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Incertae_Sedis;s__uncultured_archaeon
50953b3eef9f778f378f46023a1feb76	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
f794b1c55d4e423f219f2533288d1627	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__Incertae_Sedis;s__uncultured_bacterium
d4c184325689da36b56912b126642b5d	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
b374492d5f3f0862ed25f833ea331462	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
5de8fde0ebe5fe806c1ae5a2fbcf461f	d__Bacteria;p__TA06;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_sediment
76c70477336448cbce6cd1541df2fceb	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Unclassified;s__Unclassified
9030e1a3c5b85f2b8a20d704550776f8	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
b0cd69b78af30a98dd0f6a75e2155c8d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;s__Legionella_sp.
2fed2eac9706a05b1b8ca50efd137afd	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
dc5f009b5b12c079fbfd7690cab0c3ef	d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
39c5c2b8324f7429f7d43c90a1a22e4c	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Napoli-4B-65;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
36ea73a5ca8cad2de105a7ce42b0aa71	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
56e61b5480ab8207f3babebcb9c7f16d	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
9448b43d4d5083599736ec1607f1c9f3	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_bacterium
846d6e48fbddec09b817f46f4e814d44	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Incertae_Sedis;s__Unclassified
2be2a2d56ddadb5ceb0ce71c2ce5ae73	d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halanaerobiaceae;g__Halocella;s__Unclassified
3087506d0df1c1f8d81beb7a0f9f1bfd	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
515621e4c2473c6fdbcbfa938f343284	d__Bacteria;p__Fermentibacterota;c__Fermentibacteria;o__Fermentibacterales;f__Fermentibacteraceae;g__Incertae_Sedis;s__uncultured_bacterium
ef17367e06b83589285b7d9b103675e8	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Odinarchaeales;f__Incertae_Sedis;g__LCB-4;s__uncultured_crenarchaeote
2fdbbccdfa03691c7bba9becaa4a8b11	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Haloplanus;s__uncultured_archaeon
9fc1c21b59e2ae599f451354325e0393	d__Bacteria;p__Planctomycetota;c__SGST604;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
847de88a55a2b947f271758c39724fd2	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__67-14;g__Incertae_Sedis;s__uncultured_actinobacterium
cff9539501f4d156a652f08a0d1a670d	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
6b179fef2ffc16a06570665639e5d251	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
e7d251c4d928f40a42cfbd312bfa5985	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__NRL2;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
750520615401060834c68c29cc079c85	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_bacterium
5eb41b25f1ecc88c9723778b22847c9a	d__Archaea;p__Aenigmarchaeota;c__Deep_Sea_Euryarchaeotic_Group(DSEG);o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
4f739d1e2aae7d8352c587086564f7a5	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
4bbd0e527351b7e4feff0587a924b4f8	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__SCGC_AAA011-D5;s__Unclassified
e19b7588dec069ff815bf4cb779dfe59	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Unclassified;s__Unclassified
3be34ec95e925a5256db0fe087c9b348	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
44d140d6e1c9f7119c5882e6fff37c02	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Incertae_Sedis;s__uncultured_organism
704bab100beec55eec98a510df977b9b	d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
d9dbc331f81a93e8f58f32b38b066319	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera;s__Unclassified
22e47b78641151f730e64af2d24dc631	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_bacterium
08645168db0e135640978a35384f922f	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinispirillaceae;g__TG3;s__uncultured_bacterium
b102af69a0bff7e2408fb693a576b01b	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Unclassified;g__Unclassified;s__Unclassified
d32fbfd9f25ee866704915d37ed7fe5c	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__GW2011_GWC1_47_15;s__Candidatus_Pacearchaeota
f03c1ff035a53847d5cd564b180b8e5b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Incertae_Sedis;s__uncultured_bacterium
a34275d394c3cc3438d59567593063f1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Halorubrum;s__Unclassified
abdaa00408a6ff2eb97d99c324a99add	d__Bacteria;p__Acidobacteriota;c__Subgroup_22;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
9f4567d15c2319f099cb8933534e3537	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
f0a253018682dd6dea7ffb1ce5dcd2de	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Oligosphaerales;f__Lenti-02;g__Incertae_Sedis;s__uncultured_organism
6b079d55aa938cf2f77ad9caec3df6d4	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__ST-NAGAB-D1;g__Incertae_Sedis;s__uncultured_organism
6ae9439ecef3d4cf92bd14c334352439	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-012;s__uncultured_organism
6495306416ee213e89fcf0a0694e6b64	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_miscellaneous
63c9731fcf37ca7f2a0705b11f158fd4	d__Bacteria;p__Bacillota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
9713635af6e5d33903afa6644fb6ee01	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Roseitalea;s__uncultured_organism
c2e3e1cd2b9f9c7c1f0221378de9f608	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Sva0996_marine_group;s__Unclassified
a47af3f063062479878e95708992972c	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinispirillaceae;g__TG3;s__uncultured_organism
1d8a15ea6e1c6268bffc0363db43d55a	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_crenarchaeote
db648aec8012494e2c4e9c2b4722dd85	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Unclassified;s__Unclassified
4e459b829393268ad216a86080f20baf	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Incertae_Sedis;s__uncultured_organism
e524d6a426c59c2c94552f1e34312014	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__uncultured_bacterium
031b552ef5d64c5ee886e55e820bba3b	d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halobacteroidaceae;g__Orenia;s__Unclassified
410b59c16e9777c29447e65cbb1d269f	d__Bacteria;p__Spirochaetota;c__Brevinematia;o__Brevinematales;f__Brevinemataceae;g__Unclassified;s__Unclassified
8577a51059051f15fac835c6e72577fe	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
3ad6d0bf7fba361d945fcb09f45ae44b	d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinispirillaceae;g__SBXY-748;s__uncultured_organism
6d9ecdde67a4f6337e8a85016d85e843	d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halobacteroidaceae;g__Unclassified;s__Unclassified
7936cb9e2bbfa16059e5baecd0672a5f	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
d0ad23f2165f8e8a857d65d1d12fb96b	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Sediminispirochaeta;s__uncultured_organism
226b4f58a0809e13573c42dcb9686cc7	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__Sumerlaeales;f__Sumerlaeaceae;g__Sumerlaea;s__metagenome
bdd6342bf8775710ab789ff519a46f94	d__Bacteria;p__Patescibacteria;c__ABY1;o__Candidatus_Kerfeldbacteria;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
1f7fc08a0ff0b5ac76122440af537a5f	d__Bacteria;p__Latescibacterota;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
0a706b13ab1be86c92e840df32af6b1a	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
6c5a930254c52edc4e026625ca21be19	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Algisphaera;s__uncultured_planctomycete
ab5b44e5a89aaa30e841c8eae187fc74	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__Incertae_Sedis;s__Unclassified
a354bd305f48f9604b8f44d1a23f3e99	d__Bacteria;p__Chloroflexota;c__Chloroflexia;o__Chloroflexales;f__Chloroflexaceae;g__Candidatus_Chlorothrix;s__uncultured_organism
c28063a97ef4fd5a4ca0538e69d86e20	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Actinomarinales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
0c826ea03b63ebdf4a681efccea0a5de	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
7c550df9a75ba114fa776b02951f1792	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Psychroflexus;s__Psychroflexus_salarius
